"record id","file/path or line","exact claim","official source","access date","direct support","status","correction","finding ID"
"dtc","public/data.js:274 / BENEFIT_EXTRA[dtc] / plainTest.foot","The categories the CRA scores are: walking, dressing, feeding, speaking, hearing, seeing, eliminating (bladder or bowel), mental functions, and life-sustaining therapy. Only your practitioner can say where you land — your job is to make sure they're describing your limitations, not your label.","https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit/how-apply-dtc.html | https://budget.canada.ca/update-miseajour/2026/report-rapport/tm-mf-en.html","2026-07-22","Yes","Verified","",""
"dtc","public/data.js:274 / BENEFIT_EXTRA[dtc] / confirm","a medical practitioner confirming your condition markedly restricts a basic daily activity (or would, without therapy) all or substantially all of the time, for 12+ months","https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit/how-apply-dtc.html | https://budget.canada.ca/update-miseajour/2026/report-rapport/tm-mf-en.html","2026-07-22","No","Unsupported","Limit the without-therapy alternative to the official life-sustaining-therapy test; do not imply ordinary treatment response satisfies it.","DATA-31"
"dtc","public/data.js:274 / BENEFIT_EXTRA[dtc] / taxNote","The DTC is non-refundable — it only reduces income tax you owe. If your income is low, you can transfer it to a supporting spouse or parent instead, and it still unlocks the RDSP and Canada Disability Benefit.","https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit/how-apply-dtc.html | https://budget.canada.ca/update-miseajour/2026/report-rapport/tm-mf-en.html","2026-07-22","Yes","Verified","",""
"dtc","public/data.js:274 / BENEFIT_EXTRA[dtc] / denials[0]","The practitioner described the diagnosis instead of your day-to-day limitations.","https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit/how-apply-dtc.html | https://budget.canada.ca/update-miseajour/2026/report-rapport/tm-mf-en.html","2026-07-22","Yes","Verified","",""
"dtc","public/data.js:274 / BENEFIT_EXTRA[dtc] / denials[1]","A section of Form T2201 was left incomplete.","https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit/how-apply-dtc.html | https://budget.canada.ca/update-miseajour/2026/report-rapport/tm-mf-en.html","2026-07-22","Yes","Verified","",""
"dtc","public/data.js:274 / BENEFIT_EXTRA[dtc] / denials[2]","Limitations weren't shown to be present 'all or substantially all of the time' (about 90%+).","https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit/how-apply-dtc.html | https://budget.canada.ca/update-miseajour/2026/report-rapport/tm-mf-en.html","2026-07-22","Yes","Verified","",""
"dtc","public/data.js:274 / BENEFIT_EXTRA[dtc] / denials[3]","Not enough detail on how much longer everyday tasks take you than others.","https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit/how-apply-dtc.html | https://budget.canada.ca/update-miseajour/2026/report-rapport/tm-mf-en.html","2026-07-22","Yes","Verified","",""
"dtc","public/data.js:274 / BENEFIT_EXTRA[dtc] / appeal","Call the CRA to ask exactly why. You can send more medical detail, request a formal review, or file a Notice of Objection within 90 days. Many people are approved on a second try once the practitioner describes function (not just diagnosis).","https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit/how-apply-dtc.html | https://budget.canada.ca/update-miseajour/2026/report-rapport/tm-mf-en.html","2026-07-22","No","Unsupported","Remove outcome-frequency claims unless CRA publishes evidence; keep concrete reconsideration/objection routes.",""
"dtc","public/data.js:274 / BENEFIT_EXTRA[dtc] / faqs[0].q","Do I need a family doctor?","https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit/how-apply-dtc.html | https://budget.canada.ca/update-miseajour/2026/report-rapport/tm-mf-en.html","2026-07-22","Yes","Verified","",""
"dtc","public/data.js:274 / BENEFIT_EXTRA[dtc] / faqs[0].a","No — a nurse practitioner, psychologist, optometrist or audiologist can certify, depending on your condition.","https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit/how-apply-dtc.html | https://budget.canada.ca/update-miseajour/2026/report-rapport/tm-mf-en.html","2026-07-22","Partial","Unsupported","Implement the CRA impairment-specific practitioner matrix; doctor/NP cover all, while other professions cover only listed functions.","DATA-02"
"dtc","public/data.js:274 / BENEFIT_EXTRA[dtc] / faqs[1].q","Does a diagnosis alone qualify me?","https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit/how-apply-dtc.html | https://budget.canada.ca/update-miseajour/2026/report-rapport/tm-mf-en.html","2026-07-22","Yes","Verified","",""
"dtc","public/data.js:274 / BENEFIT_EXTRA[dtc] / faqs[1].a","No. Approval is about how much your condition limits daily functions, not the diagnosis name.","https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit/how-apply-dtc.html | https://budget.canada.ca/update-miseajour/2026/report-rapport/tm-mf-en.html","2026-07-22","Yes","Verified","",""
"dtc","public/data.js:274 / BENEFIT_EXTRA[dtc] / faqs[2].q","Worth it if I don't pay much tax?","https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit/how-apply-dtc.html | https://budget.canada.ca/update-miseajour/2026/report-rapport/tm-mf-en.html","2026-07-22","Yes","Verified","",""
"dtc","public/data.js:274 / BENEFIT_EXTRA[dtc] / faqs[2].a","Yes — transfer it to a supporting family member, and it unlocks the RDSP and Canada Disability Benefit.","https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit/how-apply-dtc.html | https://budget.canada.ca/update-miseajour/2026/report-rapport/tm-mf-en.html","2026-07-22","Partial","Unsupported","Explain that only an unused amount may be transferred and only to a qualifying supporting family member under CRA rules.","DATA-32"
"dtc","public/data.js:274 / BENEFIT_EXTRA[dtc] / related[0]","rdsp","https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit/how-apply-dtc.html | https://budget.canada.ca/update-miseajour/2026/report-rapport/tm-mf-en.html","2026-07-22","Yes","Verified","",""
"dtc","public/data.js:274 / BENEFIT_EXTRA[dtc] / related[1]","cdb-adult","https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit/how-apply-dtc.html | https://budget.canada.ca/update-miseajour/2026/report-rapport/tm-mf-en.html","2026-07-22","Yes","Verified","",""
"dtc","public/data.js:274 / BENEFIT_EXTRA[dtc] / related[2]","child-disability-benefit","https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit/how-apply-dtc.html | https://budget.canada.ca/update-miseajour/2026/report-rapport/tm-mf-en.html","2026-07-22","Yes","Verified","",""
"dtc","public/data.js:274 / BENEFIT_EXTRA[dtc] / related[3]","cwb-disability","https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/segments/tax-credits-deductions-persons-disabilities/disability-tax-credit/how-apply-dtc.html | https://budget.canada.ca/update-miseajour/2026/report-rapport/tm-mf-en.html","2026-07-22","Yes","Verified","",""
"cpp-disability","public/data.js:274 / BENEFIT_EXTRA[cpp-disability] / confirm","enough recent CPP contributions (usually 4 of the last 6 years) AND medical proof your disability is 'severe and prolonged' — it regularly stops you from any substantially gainful work","https://www.canada.ca/en/services/benefits/publicpensions/cpp-disability-benefit/eligibility.html | https://www.canada.ca/en/services/benefits/publicpensions/cpp-disability-benefit/benefit-amount.html | https://www.canada.ca/en/services/benefits/publicpensions/cpp-disability-benefit/apply.html","2026-07-22","Yes","Verified","",""
