"dataset","record_id","field_path","claim","official_source_urls","accessed_date","direct_support","status","correction_needed","finding_id"
"SUPPORTS","autism-supports","public/data.js:linkText","Autism Canada — resources & support","https://www.autismcanada.org/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","autism-supports","public/data.js:dis[0]","autism","https://www.autismcanada.org/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","autism-supports","public/data.js:tips[0]","Visual schedules and clear, literal instructions reduce uncertainty.","https://www.autismcanada.org/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","autism-supports","public/data.js:tips[1]","Plan for sensory needs — noise-cancelling headphones, quiet spaces, sunglasses.","https://www.autismcanada.org/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","autism-supports","public/data.js:tips[2]","Use 'first/then' plans and social scripts to ease transitions.","https://www.autismcanada.org/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","autism-supports","public/data.js:tips[3]","Ask about your province's autism funding and services (they vary a lot).","https://www.autismcanada.org/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","autism-supports","public/data.js:tips[4]","An occupational therapist can help with sensory and daily-living strategies.","https://www.autismcanada.org/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","intellectual-supports","public/data.js:title","Community living & inclusion supports","https://www.inclusioncanada.ca/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","intellectual-supports","public/data.js:summary","Help to live, work, and take part in your community.","https://www.inclusioncanada.ca/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","intellectual-supports","public/data.js:link","https://www.inclusioncanada.ca/","https://www.inclusioncanada.ca/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","intellectual-supports","public/data.js:linkText","Inclusion Canada — find your local association","https://www.inclusioncanada.ca/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","intellectual-supports","public/data.js:dis[0]","intellectual","https://www.inclusioncanada.ca/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","intellectual-supports","public/data.js:tips[0]","Local inclusion / community-living associations offer housing, day programs, and advocacy.","https://www.inclusioncanada.ca/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","intellectual-supports","public/data.js:tips[1]","Supported decision-making keeps you in control, with help when you want it.","https://www.inclusioncanada.ca/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","intellectual-supports","public/data.js:tips[2]","Ask about your province's developmental-disability services and transition-to-adulthood planning.","https://www.inclusioncanada.ca/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","intellectual-supports","public/data.js:tips[3]","Supported-employment programs can match you to inclusive jobs.","https://www.inclusioncanada.ca/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","braininjury-support","public/data.js:title","Brain injury recovery & cognitive strategies","https://braininjurycanada.ca/en/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","braininjury-support","public/data.js:summary","Support and strategies for living with an acquired brain injury.","https://braininjurycanada.ca/en/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","braininjury-support","public/data.js:link","https://braininjurycanada.ca/en/","https://braininjurycanada.ca/en/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","braininjury-support","public/data.js:linkText","Brain Injury Canada — support & local associations","https://braininjurycanada.ca/en/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","braininjury-support","public/data.js:dis[0]","braininjury","https://braininjurycanada.ca/en/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
"SUPPORTS","braininjury-support","public/data.js:tips[0]","Local brain injury associations offer programs, peer support, and navigation.","https://braininjurycanada.ca/en/","2026-07-22","manual","manual follow-up required","Obtain claim-level editorial and, where applicable, clinical/legal/lived-experience review; qualify individual and jurisdictional variability and cite an authoritative source for factual service, funding or efficacy claims.","ABFED-20"
